id,name,year,headSize,strungWeight,balance,balancePts,swingweight,stiffness,beamWidth,pattern,tensionRange,powerLevel,strokeStyle,swingSpeed,frameProfile,identity,notes
babolat-pure-drive-team-2025,Babolat Pure Drive Team 2025,2025,100,301,32.6,5 pts HL,308,67,"23,26,23",16x19,"50,59",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=15.4 vibration=147Hz power=39% sweetzone=15sqin
babolat-pure-drive-team-plus,Babolat Pure Drive Team Plus,,104,318,32.7,7 pts HL,322,67,"23,26,23",16x19,"50,59",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=12.7 vibration=152Hz power=40% sweetzone=16sqin length=27.5in
babolat-pure-drive-tour,Babolat Pure Drive Tour,,100,331,32.9,4 pts HL,328,71,"23,26,23",16x19,"50,59",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=15.3 vibration=159Hz power=42% sweetzone=17sqin
babolat-pure-drive-tour-2018,Babolat Pure Drive Tour (2018),2018,100,332,32.5,6 pts HL,324,71,"23,26,23",16x19,"50,59",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.7 vibration=164Hz power=42% sweetzone=17sqin
babolat-pure-drive-tour-2021,Babolat Pure Drive Tour 2021,2021,100,335,32.5,6 pts HL,326,70,"23,26,23",16x19,"50,59",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=15.5 vibration=156Hz power=42% sweetzone=17sqin
babolat-pure-drive-tour-plus,Babolat Pure Drive Tour Plus,,100,332,33.1,6 pts HL,336,72,"23,26,23",16x19,"50,59",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.4 vibration=162Hz power=43% sweetzone=18sqin length=27.5in
babolat-pure-drive-tour-plus-2018,Babolat Pure Drive Tour Plus (2018),2018,100,332,32.5,8 pts HL,328,71,"23,26,23",16x19,"50,59",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.1 vibration=162Hz power=42% sweetzone=17sqin length=27.5in
babolat-pure-drive-vs,Babolat Pure Drive VS,,98,318,33,4 pts HL,317,68,"23,26,23",16x19,"50,59",Medium-High,Medium,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.2 vibration=157Hz power=41% sweetzone=16sqin
babolat-pure-drive-wimbledon,Babolat Pure Drive Wimbledon,,100,318,33,4 pts HL,324,71,"23,26,23",16x19,"50,59",Medium-High,Medium,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.3 vibration=161Hz power=41% sweetzone=17sqin
babolat-pure-stike-98-18x20-2024,Babolat Pure Stike 98 18x20 2024,2024,98,323,33,4 pts HL,332,63,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard Precision,TWU: twistweight=15.5 vibration=143Hz power=42% sweetzone=18sqin
babolat-pure-storm,Babolat Pure Storm,,98,315,33.5,2 pts HL,315,62,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=11.7 vibration=141Hz power=38% sweetzone=12sqin
babolat-pure-storm-gt-2009,Babolat Pure Storm GT 2009,2009,98,315,33.5,2 pts HL,324,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=11.3 vibration=139Hz power=40% sweetzone=14sqin
babolat-pure-storm-gt-2011,Babolat Pure Storm GT 2011,2011,98,312,33.5,2 pts HL,315,65,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.6 vibration=143Hz power=40% sweetzone=14sqin
babolat-pure-storm-ltd-gt-new,Babolat Pure Storm Ltd GT (NEW),,95,338,31,10 pts HL,307,61,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=11.6 vibration=131Hz power=38% sweetzone=12sqin
babolat-pure-storm-ltd-gt-2009,Babolat Pure Storm Ltd. GT 2009,2009,95,334,31.5,9 pts HL,308,60,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=10.4 vibration=135Hz power=38% sweetzone=11sqin
babolat-pure-storm-team-gt,Babolat Pure Storm Team GT,,100,305,33.5,2 pts HL,303,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=12.7 vibration=140Hz power=38% sweetzone=13sqin
babolat-pure-storm-tour,Babolat Pure Storm Tour,,98,334,32.2,7 pts HL,323,63,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13.2 vibration=143Hz power=40% sweetzone=15sqin
babolat-pure-storm-tour-gt,Babolat Pure Storm Tour GT,,98,340,32.1,7 pts HL,322,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13 vibration=137Hz power=39% sweetzone=14sqin
babolat-pure-storm-tour-gt-2009,Babolat Pure Storm Tour GT 2009,2009,98,338,31,10 pts HL,323,62,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12.2 vibration=136Hz power=39% sweetzone=14sqin
babolat-pure-storm-tour-plus,Babolat Pure Storm Tour Plus,,98,336,32.2,9 pts HL,327,62,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12.2 vibration=141Hz power=40% sweetzone=14sqin length=27.5in
babolat-pure-storm-tour-plus-gt,Babolat Pure Storm Tour Plus GT,,98,337,31.4,11 pts HL,323,61,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12.3 vibration=130Hz power=41% sweetzone=14sqin length=27.5in
babolat-pure-storm-tour-gt-2009,Babolat Pure Storm Tour+ GT 2009,2009,98,335,32.2,9 pts HL,337,59,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12 vibration=128Hz power=44% sweetzone=15sqin length=27.5in
babolat-pure-strike-18x20,Babolat Pure Strike (18x20),,98,326,33,4 pts HL,329,66,"21,23,21",18x20,"48,57",Low,Full,Fast,"21/23/21mm beam, 18x20 pattern",Standard Precision,TWU: twistweight=14.4 vibration=147Hz power=42% sweetzone=17sqin
babolat-pure-strike-100,Babolat Pure Strike 100,,100,304,33,4 pts HL,303,65,"21,23,21",16x19,"48,57",Low-Medium,Medium-Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=13.4 vibration=146Hz power=39% sweetzone=14sqin
babolat-pure-strike-100-2016,Babolat Pure Strike 100 (2016),2016,100,313,33.1,4 pts HL,307,68,"21,23,21",16x19,"48,57",Low-Medium,Medium-Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=13.8 vibration=151Hz power=39% sweetzone=14sqin
babolat-pure-strike-100-16x20-2024,Babolat Pure Strike 100 16x20 2024,2024,100,323,32,7 pts HL,320,61,"21,23,21",16x19,"48,57",Low-Medium,Medium-Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard Spin,TWU: twistweight=14.8 vibration=135Hz power=41% sweetzone=16sqin
babolat-pure-strike-100-2024,Babolat Pure Strike 100 2024,2024,100,324,33,4 pts HL,324,63,"21,23,21",16x19,"48,57",Low-Medium,Medium-Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=15.1 vibration=141Hz power=41% sweetzone=17sqin
babolat-pure-strike-100-3rd-gen,Babolat Pure Strike 100 3rd Gen,,100,323,33,4 pts HL,327,66,"21,23,21",16x19,"48,57",Low-Medium,Medium-Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=15 vibration=155Hz power=42% sweetzone=17sqin
babolat-pure-strike-100-team,Babolat Pure Strike 100 Team,,100,295,33.8,2 pts HL,296,67,"21,23,21",16x19,"48,57",Low-Medium,Medium-Full,Fast,"21/23/21mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.8 vibration=156Hz power=38% sweetzone=13sqin
babolat-pure-strike-103,Babolat Pure Strike 103,,103,301,33,4 pts HL,303,65,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=14.6 vibration=149Hz power=39% sweetzone=14sqin
babolat-pure-strike-16x19,Babolat Pure Strike 16x19,,98,323,33,4 pts HL,324,68,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=13.8 vibration=136Hz power=41% sweetzone=17sqin
babolat-pure-strike-16x19-2016,Babolat Pure Strike 16x19 (2016),2016,98,321,33,4 pts HL,325,65,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=15.1 vibration=148Hz power=41% sweetzone=17sqin
babolat-pure-strike-16x19-3rd-gen,Babolat Pure Strike 16x19 3rd Gen,,98,323,33,4 pts HL,327,66,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=147Hz power=42% sweetzone=17sqin
babolat-pure-strike-18x20,Babolat Pure Strike 18x20,,98,322,32.5,6 pts HL,323,67,"21,23,21",18x20,"48,57",Low,Full,Fast,"21/23/21mm beam, 18x20 pattern",Standard Precision,TWU: twistweight=14.6 vibration=150Hz power=41% sweetzone=16sqin
babolat-pure-strike-18x20-3rd-gen,Babolat Pure Strike 18x20 3rd Gen,,98,323,33,4 pts HL,334,66,"21,23,21",18x20,"48,57",Low,Full,Fast,"21/23/21mm beam, 18x20 pattern",Standard Precision,TWU: twistweight=15.1 vibration=141Hz power=42% sweetzone=18sqin
babolat-pure-strike-97,Babolat Pure Strike 97,,97,332,32,7 pts HL,321,63,"21,22,21",16x20,"48,57",Low,Full,Fast,"21/22/21mm beam, 16x20 pattern",Standard,TWU: twistweight=15.1 vibration=139Hz power=41% sweetzone=17sqin
babolat-pure-strike-98-16x19-2024,Babolat Pure Strike 98 16x19 2024,2024,98,323,33,4 pts HL,330,64,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=15.6 vibration=143Hz power=42% sweetzone=18sqin
babolat-pure-strike-team-2024,Babolat Pure Strike Team 2024,2024,100,303,34,1 pts HL,307,64,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.1 vibration=153Hz power=39% sweetzone=15sqin
babolat-pure-strike-tour,Babolat Pure Strike Tour,,98,339,32.5,6 pts HL,334,65,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Control,TWU: twistweight=14.3 vibration=146Hz power=42% sweetzone=17sqin
babolat-pure-strike-tour-3rd-gen,Babolat Pure Strike Tour 3rd Gen,,98,340,32.5,6 pts HL,333,65,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Control,TWU: twistweight=14.8 vibration=139Hz power=42% sweetzone=17sqin
babolat-pure-strike-vs,Babolat Pure Strike VS,,98,310,33.5,2 pts HL,318,63,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.1 vibration=145Hz power=40% sweetzone=16sqin
babolat-pure-strike-vs-tour,Babolat Pure Strike VS Tour,,98,336,31.8,8 pts HL,320,64,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Control,TWU: twistweight=13.3 vibration=144Hz power=41% sweetzone=16sqin
babolat-vs-nct-control,Babolat VS NCT Control,,104,272,35.6,3 pts HH,299,69,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=11.5 vibration=157Hz power=37% sweetzone=12sqin length=27.2in
babolat-xs-102,Babolat XS 102,,102,284,35.9,5 pts HH,334,66,"24,27,24",16x19,"48,58",Medium-High,Medium,Medium,"24/27/24mm beam, 16x19 pattern",Standard,TWU: twistweight=16.5 vibration=150Hz power=41% sweetzone=17sqin
babolat-xs-105,Babolat XS 105,,105,281,35.9,5 pts HH,327,64,"24,27,24",16x19,"48,58",Medium-High,Medium,Medium,"24/27/24mm beam, 16x19 pattern",Standard,TWU: twistweight=16.7 vibration=145Hz power=40% sweetzone=17sqin
babolat-xs-109,Babolat XS 109,,109,270,37,8 pts HH,330,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=16.5 vibration=149Hz power=40% sweetzone=17sqin length=27.25in
babolat-y-105-smart-grip,Babolat Y 105 Smart Grip,,105,288,34.5,1 pts HH,300,64,"24,27,24",16x19,"48,58",Medium-High,Medium,Medium,"24/27/24mm beam, 16x19 pattern",Standard,TWU: twistweight=13.8 vibration=157Hz power=38% sweetzone=13sqin
babolat-y-109-smart-grip,Babolat Y 109 Smart Grip,,109,282,35.6,3 pts HH,310,66,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=157Hz power=39% sweetzone=14sqin length=27.2in
babolat-y-112,Babolat Y 112,,112,270,37,7 pts HH,321,65,"26,29,26",16x19,"45,55",High,Short,Slow,"26/29/26mm beam, 16x19 pattern",Standard,TWU: twistweight=16.1 vibration=148Hz power=39% sweetzone=15sqin length=27.5in
babolat-y-112-ltd,Babolat Y 112 LTD,,112,289,35.6,2 pts HH,330,67,"26,29,26",16x19,"45,55",High,Short,Slow,"26/29/26mm beam, 16x19 pattern",Standard,TWU: twistweight=16.8 vibration=165Hz power=40% sweetzone=17sqin length=27.5in
babolat-y-118,Babolat Y 118,,118,270,36.8,6 pts HH,319,66,"26,29,26",16x19,"45,55",High,Short,Slow,"26/29/26mm beam, 16x19 pattern",Standard,TWU: twistweight=17.6 vibration=150Hz power=39% sweetzone=15sqin length=27.5in
boris-becker-becker-11-heavy,Boris Becker Becker 11 (heavy),,98,341,32.1,7 pts HL,321,61,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=15.5 vibration=138Hz power=39% sweetzone=14sqin
boris-becker-becker-11-special-edition-98,Boris Becker Becker 11 Special Edition 98,,98,360,33.4,3 pts HL,375,58,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.8 vibration=132Hz power=46% sweetzone=21sqin
boris-becker-boris-becker-11-light,Boris Becker Boris Becker 11 Light,,98,309,33,4 pts HL,304,63,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=11.6 vibration=143Hz power=39% sweetzone=13sqin
boris-becker-delta-core-1,Boris Becker Delta Core 1,,115,286,38.8,11 pts HH,380,72,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=19.8 vibration=164Hz power=44% sweetzone=24sqin length=27.8in
boris-becker-delta-core-3,Boris Becker Delta Core 3,,110,288,36.5,5 pts HH,356,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=18.3 vibration=155Hz power=42% sweetzone=20sqin length=27.6in
boris-becker-delta-core-legend,Boris Becker Delta Core Legend,,98,335,32.2,7 pts HL,321,62,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=13.1 vibration=142Hz power=40% sweetzone=15sqin
boris-becker-delta-core-london,Boris Becker Delta Core London,,98,321,33.2,3 pts HL,324,65,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.1 vibration=142Hz power=40% sweetzone=14sqin
boris-becker-delta-core-london-tour,Boris Becker Delta Core London Tour,,93,335,32,7 pts HL,306,58,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12.8 vibration=132Hz power=39% sweetzone=14sqin
boris-becker-delta-core-melbourne,Boris Becker Delta Core Melbourne,,98,337,32,7 pts HL,313,66,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.2 vibration=146Hz power=40% sweetzone=15sqin
boris-becker-delta-core-pro,Boris Becker Delta Core Pro,,100,314,33.5,2 pts HL,327,69,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13.1 vibration=153Hz power=40% sweetzone=15sqin
donnay-formula-100,Donnay Formula 100,,100,315,33.4,3 pts HL,318,71,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.1 vibration=171Hz power=41% sweetzone=16sqin
donnay-formula-lite-100,Donnay Formula Lite 100,,100,284,34.9,2 pts HH,301,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.9 vibration=157Hz power=39% sweetzone=14sqin
donnay-formula-os-ext,Donnay Formula OS Ext,,110,282,36.5,6 pts HH,320,72,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=16.2 vibration=170Hz power=41% sweetzone=17sqin length=27.25in
donnay-pro-one,Donnay Pro One,,97,328,33.6,2 pts HL,332,69,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.7 vibration=156Hz power=42% sweetzone=17sqin
donnay-pro-one-97-18x20,Donnay Pro One 97 18x20,,97,330,32.9,4 pts HL,324,68,"21,21,21",16x19,"50,60",Low,Full,Fast,"21/21/21mm beam, 16x19 pattern",Control Precision,TWU: twistweight=14.2 vibration=145Hz power=41% sweetzone=16sqin
donnay-pro-one-os,Donnay Pro One OS,,107,336,32.4,6 pts HL,314,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.5 vibration=145Hz power=40% sweetzone=15sqin
donnay-pro-one-os-ext,Donnay Pro One OS Ext,,105,300,34.4,2 pts HL,323,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.4 vibration=151Hz power=41% sweetzone=16sqin length=27.5in
donnay-x-black-94,Donnay X-Black 94,,94,344,32.6,5 pts HL,332,59,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=11.8 vibration=130Hz power=40% sweetzone=15sqin
donnay-x-black-99,Donnay X-Black 99,,99,344,32.3,6 pts HL,331,60,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=13.6 vibration=130Hz power=42% sweetzone=16sqin
donnay-x-blue-94,Donnay X-Blue 94,,94,344,32.5,6 pts HL,335,62,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=13.5 vibration=141Hz power=41% sweetzone=15sqin
donnay-x-blue-99,Donnay X-Blue 99,,99,343,33.2,3 pts HL,344,61,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.4 vibration=138Hz power=43% sweetzone=18sqin
donnay-x-dark-red-94,Donnay X-Dark Red 94,,94,344,32.7,5 pts HL,335,63,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12 vibration=135Hz power=41% sweetzone=16sqin
donnay-x-dual-core-platinum-94,Donnay X-Dual Core Platinum 94,,94,347,31,10 pts HL,308,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=13.3 vibration=140Hz power=39% sweetzone=14sqin
donnay-x-dual-core-silver-99,Donnay X-Dual Core Silver 99,,99,321,33,4 pts HL,313,65,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=145Hz power=40% sweetzone=16sqin
donnay-x-dual-gold-94,Donnay X-Dual Gold 94,,94,313,33,4 pts HL,307,66,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.9 vibration=145Hz power=39% sweetzone=14sqin
donnay-x-dual-silver-lite-99,Donnay X-Dual Silver Lite 99,,99,301,33.5,2 pts HL,298,62,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.5 vibration=144Hz power=38% sweetzone=13sqin
donnay-x-orange-99,Donnay X-Orange 99,,99,323,33.2,3 pts HL,312,67,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.3 vibration=152Hz power=39% sweetzone=15sqin
donnay-x-p-dual-lite-white-102,Donnay X-P Dual Lite White 102,,102,292,34.9,2 pts HH,313,60,"24,27,24",16x19,"48,58",Medium-High,Medium,Medium,"24/27/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.9 vibration=138Hz power=40% sweetzone=16sqin
donnay-x-red-94,Donnay X-Red 94,,94,334,33.1,4 pts HL,334,65,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.1 vibration=139Hz power=41% sweetzone=16sqin
donnay-x-red-99,Donnay X-Red 99,,99,334,35,2 pts HH,316,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.2 vibration=139Hz power=39% sweetzone=14sqin
donnay-x-white-99,Donnay X-White 99,,99,306,33.3,3 pts HL,303,65,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.1 vibration=148Hz power=38% sweetzone=13sqin
donnay-x-yellow-99,Donnay X-Yellow 99,,99,309,33.5,2 pts HL,312,63,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.5 vibration=143Hz power=40% sweetzone=14sqin
dunlop-aerogel-100,Dunlop Aerogel 100,,90,329,32.1,7 pts HL,314,62,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=10.1 vibration=141Hz power=39% sweetzone=12sqin
dunlop-aerogel-1000,Dunlop Aerogel 1000,,118,266,36.8,6 pts HH,319,69,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=16 vibration=157Hz power=40% sweetzone=16sqin length=27.5in
dunlop-aerogel-2hundred,Dunlop Aerogel 2Hundred,,95,342,32,7 pts HL,318,61,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.8 vibration=138Hz power=38% sweetzone=13sqin
dunlop-aerogel-3hundred,Dunlop Aerogel 3Hundred,,98,309,33.5,2 pts HL,313,61,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=10.6 vibration=138Hz power=39% sweetzone=13sqin
